BPM,HRV,Angle,Current,Angle + Current,Spare,Spare,Spare,Spare,Spare
0,0,167.063333333333,509.26,676.323333333333,0,0,0,0,0
0,0,167.26,509.263333333333,676.523333333333,0,0,0,0,0
0,0,167.8,509.27,677.07,0,0,0,0,0
0,0,167.943333333333,509.27,677.213333333333,0,0,0,0,0
0,0,168.23,509.266666666667,677.496666666667,0,0,0,0,0
0,0,168.423333333333,509.26,677.683333333333,0,0,0,0,0
0,0,168.52,509.286666666667,677.806666666667,0,0,0,0,0
0,0,169.51,509.3,678.81,0,0,0,0,0
0,0,169.59,509.26,678.85,0,0,0,0,0
0,0,169.75,509.26,679.01,0,0,0,0,0
0,0,169.85,509.26,679.11,0,0,0,0,0
0,0,170.05,509.276666666667,679.326666666667,0,0,0,0,0
0,0,170.54,509.31,679.85,0,0,0,0,0
0,0,170.736666666667,509.27,680.006666666667,0,0,0,0,0
0,0,171.13,509.27,680.4,0,0,0,0,0
0,0,171.463333333333,509.27,680.733333333333,0,0,0,0,0
0,0,171.63,509.276666666667,680.906666666667,0,0,0,0,0
0,0,172.25,509.29,681.54,0,0,0,0,0
0,0,172.403333333333,509.29,681.693333333333,0,0,0,0,0
0,0,172.71,509.29,682,0,0,0,0,0
0,0,172.85,509.29,682.14,0,0,0,0,0
0,0,173.13,509.29,682.42,0,0,0,0,0
0,0,173.376666666667,509.26,682.636666666667,0,0,0,0,0
0,0,173.706666666667,509.26,682.966666666667,0,0,0,0,0
0,0,174.12,509.26,683.38,0,0,0,0,0
0,0,174.293333333333,509.29,683.583333333333,0,0,0,0,0
0,0,174.64,509.29,683.93,0,0,0,0,0
0,0,174.676666666667,509.27,683.946666666667,0,0,0,0,0
0,0,174.75,509.243333333333,683.993333333333,0,0,0,0,0
0,0,175.32,509.19,684.51,0,0,0,0,0
0,0,175.32,509.236666666667,684.556666666667,0,0,0,0,0
0,0,175.38,509.26,684.64,0,0,0,0,0
0,0,175.576666666667,509.233333333333,684.81,0,0,0,0,0
0,0,175.97,509.223333333333,685.193333333333,0,0,0,0,0
0,0,176.056666666667,509.23,685.286666666667,0,0,0,0,0
0,0,176.1,509.21,685.31,0,0,0,0,0
0,0,176.6,509.2,685.8,0,0,0,0,0
0,0,176.6,509.24,685.84,0,0,0,0,0
0,0,177.24,509.246666666667,686.486666666667,0,0,0,0,0
0,0,177.6,509.22,686.82,0,0,0,0,0
0,0,177.78,509.236666666667,687.016666666667,0,0,0,0,0
0,0,178.146666666667,509.27,687.416666666667,0,0,0,0,0
0,0,178.33,509.27,687.6,0,0,0,0,0
0,0,179.03,509.27,688.3,0,0,0,0,0
0,0,179.23,509.19,688.42,0,0,0,0,0
0,0,179.63,509.19,688.82,0,0,0,0,0
0,0,179.85,509.24,689.09,0,0,0,0,0
0,0,180.29,509.24,689.53,0,0,0,0,0
0,0,180.69,509.2,689.89,0,0,0,0,0
0,0,180.89,509.22,690.11,0,0,0,0,0
0,0,181.19,509.23,690.42,0,0,0,0,0
0,0,181.483333333333,509.31,690.793333333333,0,0,0,0,0
0,0,181.63,509.293333333333,690.923333333333,0,0,0,0,0
0,0,182.03,509.26,691.29,0,0,0,0,0
0,0,182.306666666667,509.26,691.566666666667,0,0,0,0,0
0,0,182.46,509.26,691.72,0,0,0,0,0
0,0,182.706666666667,509.17,691.876666666667,0,0,0,0,0
0,0,182.83,509.17,692,0,0,0,0,0
0,0,183.276666666667,509.33,692.606666666667,0,0,0,0,0
0,0,183.676666666667,509.283333333333,692.96,0,0,0,0,0
0,0,184.03,509.26,693.29,0,0,0,0,0
0,0,184.06,509.26,693.32,0,0,0,0,0
0,0,184.12,509.26,693.38,0,0,0,0,0
0,0,184.513333333333,509.2,693.713333333333,0,0,0,0,0
0,0,184.71,509.2,693.91,0,0,0,0,0
0,0,185.33,509.2,694.53,0,0,0,0,0
0,0,185.453333333333,509.26,694.713333333333,0,0,0,0,0
0,0,185.7,509.26,694.96,0,0,0,0,0
0,0,185.9,509.22,695.12,0,0,0,0,0
0,0,186.3,509.22,695.52,0,0,0,0,0
0,0,186.81,509.22,696.03,0,0,0,0,0
0,0,186.936666666667,509.186666666667,696.123333333333,0,0,0,0,0
0,0,187.19,509.17,696.36,0,0,0,0,0
0,0,187.403333333333,509.22,696.623333333333,0,0,0,0,0
0,0,187.83,509.223333333333,697.053333333333,0,0,0,0,0
0,0,188.46,509.23,697.69,0,0,0,0,0
0,0,188.46,509.22,697.68,0,0,0,0,0
0,0,188.99,509.22,698.21,0,0,0,0,0
0,0,188.99,509.22,698.21,0,0,0,0,0
0,0,189.7,509.223333333333,698.923333333334,0,0,0,0,0
0,0,189.72,509.23,698.95,0,0,0,0,0
0,0,189.73,509.19,698.92,0,0,0,0,0
0,0,190.31,509.17,699.48,0,0,0,0,0
0,0,190.31,509.203333333333,699.513333333333,0,0,0,0,0
0,0,190.95,509.22,700.17,0,0,0,0,0
0,0,191.363333333333,509.2,700.563333333333,0,0,0,0,0
0,0,191.57,509.21,700.78,0,0,0,0,0
0,0,191.65,509.23,700.88,0,0,0,0,0
0,0,191.69,509.24,700.93,0,0,0,0,0
0,0,192.09,509.26,701.35,0,0,0,0,0
0,0,192.503333333333,509.26,701.763333333333,0,0,0,0,0
0,0,192.93,509.26,702.19,0,0,0,0,0
0,0,193.106666666667,509.24,702.346666666667,0,0,0,0,0
0,0,193.46,509.24,702.7,0,0,0,0,0
0,0,193.666666666667,509.23,702.896666666667,0,0,0,0,0
0,0,194.08,509.21,703.29,0,0,0,0,0
0,0,194.68,509.2,703.88,0,0,0,0,0
0,0,194.69,509.26,703.95,0,0,0,0,0
0,0,194.71,509.26,703.97,0,0,0,0,0
0,0,194.906666666667,509.24,704.146666666667,0,0,0,0,0
0,0,195.3,509.24,704.54,0,0,0,0,0
0,0,195.33,509.24,704.57,0,0,0,0,0
0,0,195.33,509.27,704.6,0,0,0,0,0
0,0,195.88,509.27,705.15,0,0,0,0,0
0,0,195.88,509.31,705.19,0,0,0,0,0
0,0,195.99,509.31,705.3,0,0,0,0,0
0,0,196.39,509.29,705.68,0,0,0,0,0
0,0,196.59,509.25,705.84,0,0,0,0,0
0,0,196.58,509.23,705.81,0,0,0,0,0
0,0,196.58,509.223333333333,705.803333333333,0,0,0,0,0
0,0,197.19,509.22,706.41,0,0,0,0,0
0,0,197.196666666667,509.25,706.446666666667,0,0,0,0,0
0,0,197.21,509.256666666667,706.466666666667,0,0,0,0,0
0,0,197.63,509.27,706.9,0,0,0,0,0
0,0,197.84,509.256666666667,707.096666666667,0,0,0,0,0
0,0,198.233333333333,509.23,707.463333333333,0,0,0,0,0
0,0,198.526666666667,509.28,707.806666666667,0,0,0,0,0
0,0,198.72,509.28,708,0,0,0,0,0
0,0,198.96,509.26,708.22,0,0,0,0,0
0,0,199.08,509.27,708.35,0,0,0,0,0
0,0,199.5,509.29,708.79,0,0,0,0,0
0,0,199.876666666667,509.23,709.106666666667,0,0,0,0,0
0,0,200.21,509.23,709.44,0,0,0,0,0
0,0,200.27,509.32,709.59,0,0,0,0,0
0,0,200.39,509.3,709.69,0,0,0,0,0
0,0,200.756666666667,509.26,710.016666666667,0,0,0,0,0
0,0,200.94,509.3,710.24,0,0,0,0,0
0,0,201.59,509.32,710.91,0,0,0,0,0
0,0,201.663333333333,509.31,710.973333333333,0,0,0,0,0
0,0,201.81,509.306666666667,711.116666666667,0,0,0,0,0
0,0,201.94,509.3,711.24,0,0,0,0,0
0,0,202.2,509.32,711.52,0,0,0,0,0
0,0,202.76,509.36,712.12,0,0,0,0,0
0,0,202.786666666667,509.38,712.166666666667,0,0,0,0,0
0,0,202.84,509.38,712.22,0,0,0,0,0
0,0,203.04,509.34,712.38,0,0,0,0,0
0,0,203.44,509.356666666667,712.796666666667,0,0,0,0,0
0,0,203.58,509.39,712.97,0,0,0,0,0
0,0,203.746666666667,509.44,713.186666666667,0,0,0,0,0
0,0,204.08,509.453333333333,713.533333333333,0,0,0,0,0
0,0,204.146666666667,509.48,713.626666666667,0,0,0,0,0
0,0,204.18,509.486666666667,713.666666666667,0,0,0,0,0
0,0,204.68,509.49,714.17,0,0,0,0,0
0,0,204.86,509.51,714.37,0,0,0,0,0
0,0,205.22,509.51,714.73,0,0,0,0,0
0,0,205.27,509.61,714.88,0,0,0,0,0
0,0,205.37,509.616666666667,714.986666666667,0,0,0,0,0
0,0,205.94,509.63,715.57,0,0,0,0,0
0,0,206.15,509.66,715.81,0,0,0,0,0
0,0,206.57,509.66,716.23,0,0,0,0,0
0,0,206.77,509.63,716.4,0,0,0,0,0
0,0,207.17,509.653333333333,716.823333333333,0,0,0,0,0
0,0,207.48,509.7,717.18,0,0,0,0,0
0,0,207.68,509.87,717.55,0,0,0,0,0
0,0,208.08,509.87,717.95,0,0,0,0,0
0,0,208.203333333333,509.86,718.063333333333,0,0,0,0,0
0,0,208.45,509.826666666667,718.276666666667,0,0,0,0,0
0,0,209.07,509.76,718.83,0,0,0,0,0
0,0,209.07,509.78,718.85,0,0,0,0,0
0,0,209.68,509.78,719.46,0,0,0,0,0
0,0,209.7,509.84,719.54,0,0,0,0,0
0,0,209.74,509.846666666667,719.586666666667,0,0,0,0,0
0,0,210.126666666667,509.86,719.986666666667,0,0,0,0,0
0,0,210.32,509.79,720.11,0,0,0,0,0
0,0,210.56,509.79,720.35,0,0,0,0,0
0,0,210.56,509.88,720.44,0,0,0,0,0
0,0,210.96,509.88,720.84,0,0,0,0,0
0,0,211.346666666667,509.82,721.166666666667,0,0,0,0,0
0,0,211.54,509.866666666667,721.406666666667,0,0,0,0,0
0,0,211.63,509.89,721.52,0,0,0,0,0
0,0,211.63,509.89,721.52,0,0,0,0,0
0,0,212.19,509.89,722.08,0,0,0,0,0
0,0,212.503333333333,509.87,722.373333333333,0,0,0,0,0
0,0,212.66,509.89,722.55,0,0,0,0,0
0,0,212.84,509.9,722.74,0,0,0,0,0
0,0,212.84,509.886666666667,722.726666666667,0,0,0,0,0
0,0,213.44,509.88,723.32,0,0,0,0,0
0,0,213.64,509.86,723.5,0,0,0,0,0
0,0,214.04,509.856666666667,723.896666666667,0,0,0,0,0
0,0,214.15,509.87,724.02,0,0,0,0,0
0,0,214.15,509.85,724,0,0,0,0,0
0,0,214.67,509.84,724.51,0,0,0,0,0
0,0,214.86,509.84,724.7,0,0,0,0,0
0,0,215.24,509.85,725.09,0,0,0,0,0
0,0,215.313333333333,509.87,725.183333333333,0,0,0,0,0
0,0,215.35,509.86,725.21,0,0,0,0,0
0,0,215.73,509.84,725.57,0,0,0,0,0
0,0,215.92,509.83,725.75,0,0,0,0,0
0,0,216.53,509.81,726.34,0,0,0,0,0
0,0,216.53,509.9,726.43,0,0,0,0,0
0,0,217.16,509.9,727.06,0,0,0,0,0
0,0,217.166666666667,509.84,727.006666666667,0,0,0,0,0
0,0,217.18,509.84,727.02,0,0,0,0,0
0,0,217.566666666667,509.78,727.346666666667,0,0,0,0,0
0,0,217.76,509.813333333333,727.573333333333,0,0,0,0,0
0,0,218.32,509.83,728.15,0,0,0,0,0
0,0,218.32,509.836666666667,728.156666666667,0,0,0,0,0
0,0,218.43,509.84,728.27,0,0,0,0,0
0,0,218.653333333333,509.84,728.493333333333,0,0,0,0,0
0,0,219.1,509.84,728.94,0,0,0,0,0
0,0,219.66,509.84,729.5,0,0,0,0,0
0,0,219.66,509.826666666667,729.486666666667,0,0,0,0,0
0,0,220.15,509.82,729.97,0,0,0,0,0
0,0,220.256666666667,509.846666666667,730.103333333333,0,0,0,0,0
0,0,220.47,509.87,730.34,0,0,0,0,0
0,0,220.776666666667,509.89,730.666666666667,0,0,0,0,0
0,0,220.93,509.893333333333,730.823333333333,0,0,0,0,0
0,0,221.343333333333,509.9,731.243333333333,0,0,0,0,0
0,0,221.55,509.91,731.46,0,0,0,0,0
0,0,222.01,509.93,731.94,0,0,0,0,0
0,0,222.123333333333,509.91,732.033333333333,0,0,0,0,0
0,0,222.18,509.873333333333,732.053333333333,0,0,0,0,0
0,0,222.553333333333,509.8,732.353333333333,0,0,0,0,0
0,0,222.74,509.843333333333,732.583333333333,0,0,0,0,0
0,0,223.42,509.93,733.35,0,0,0,0,0
0,0,223.503333333333,509.98,733.483333333333,0,0,0,0,0
0,0,223.67,509.98,733.65,0,0,0,0,0
0,0,223.796666666667,510,733.796666666667,0,0,0,0,0
0,0,224.05,509.986666666667,734.036666666667,0,0,0,0,0
0,0,224.56,509.96,734.52,0,0,0,0,0
0,0,224.596666666667,510.02,734.616666666667,0,0,0,0,0
0,0,224.67,510.02,734.69,0,0,0,0,0
0,0,224.866666666667,510.02,734.886666666667,0,0,0,0,0
0,0,225.26,510.02,735.28,0,0,0,0,0
0,0,225.7,510.13,735.83,0,0,0,0,0
0,0,225.92,510.176666666667,736.096666666667,0,0,0,0,0
0,0,226.56,510.2,736.76,0,0,0,0,0
0,0,226.756666666667,510.24,736.996666666667,0,0,0,0,0
0,0,227.15,510.24,737.39,0,0,0,0,0
0,0,227.356666666667,510.35,737.706666666667,0,0,0,0,0
0,0,227.77,510.376666666667,738.146666666667,0,0,0,0,0
0,0,228.41,510.43,738.84,0,0,0,0,0
0,0,228.41,510.46,738.87,0,0,0,0,0
0,0,228.51,510.46,738.97,0,0,0,0,0
0,0,228.706666666667,510.41,739.116666666667,0,0,0,0,0
0,0,229.1,510.423333333333,739.523333333333,0,0,0,0,0
0,0,229.64,510.45,740.09,0,0,0,0,0
0,0,229.64,510.45,740.09,0,0,0,0,0
0,0,229.64,510.45,740.09,0,0,0,0,0
0,0,229.683333333333,510.44,740.123333333333,0,0,0,0,0
0,0,229.77,510.443333333333,740.213333333333,0,0,0,0,0
0,0,230.26,510.45,740.71,0,0,0,0,0
0,0,230.26,510.476666666667,740.736666666667,0,0,0,0,0
0,0,230.43,510.49,740.92,0,0,0,0,0
0,0,230.43,510.51,740.94,0,0,0,0,0
0,0,230.94,510.52,741.46,0,0,0,0,0
0,0,231.333333333333,510.51,741.843333333333,0,0,0,0,0
0,0,231.53,510.52,742.05,0,0,0,0,0
0,0,231.576666666667,510.54,742.116666666667,0,0,0,0,0
0,0,231.6,510.53,742.13,0,0,0,0,0
0,0,232.16,510.51,742.67,0,0,0,0,0
0,0,232.37,510.53,742.9,0,0,0,0,0
0,0,232.79,510.53,743.32,0,0,0,0,0
0,0,233,510.56,743.56,0,0,0,0,0
0,0,233.42,510.56,743.98,0,0,0,0,0
0,0,233.806666666667,510.47,744.276666666667,0,0,0,0,0
0,0,234,510.53,744.53,0,0,0,0,0
0,0,234.64,510.56,745.2,0,0,0,0,0
0,0,234.836666666667,510.52,745.356666666667,0,0,0,0,0
0,0,235.23,510.52,745.75,0,0,0,0,0
0,0,235.57,510.63,746.2,0,0,0,0,0
0,0,235.74,510.683333333333,746.423333333334,0,0,0,0,0
0,0,235.91,510.71,746.62,0,0,0,0,0
0,0,235.91,510.76,746.67,0,0,0,0,0
0,0,236.51,510.76,747.27,0,0,0,0,0
0,0,236.626666666667,510.81,747.436666666667,0,0,0,0,0
0,0,236.86,510.856666666667,747.716666666667,0,0,0,0,0
0,0,237.13,510.88,748.01,0,0,0,0,0
0,0,237.153333333333,510.97,748.123333333333,0,0,0,0,0
0,0,237.2,510.97,748.17,0,0,0,0,0
0,0,237.39,511.02,748.41,0,0,0,0,0
0,0,237.77,511.066666666667,748.836666666667,0,0,0,0,0
0,0,237.81,511.09,748.9,0,0,0,0,0
0,0,237.81,511.05,748.86,0,0,0,0,0
0,0,238.37,511.03,749.4,0,0,0,0,0
0,0,238.413333333333,511.06,749.473333333333,0,0,0,0,0
0,0,238.5,511.096666666667,749.596666666667,0,0,0,0,0
0,0,239.15,511.17,750.32,0,0,0,0,0
0,0,239.15,511.09,750.24,0,0,0,0,0
0,0,239.64,511.09,750.73,0,0,0,0,0
0,0,239.783333333333,511.12,750.903333333333,0,0,0,0,0
0,0,240.07,511.116666666667,751.186666666667,0,0,0,0,0
0,0,240.236666666667,511.11,751.346666666667,0,0,0,0,0
0,0,240.32,511.143333333333,751.463333333333,0,0,0,0,0
0,0,240.91,511.16,752.07,0,0,0,0,0
0,0,240.91,511.166666666667,752.076666666667,0,0,0,0,0
0,0,241.53,511.17,752.7,0,0,0,0,0
0,0,241.603333333333,511.14,752.743333333333,0,0,0,0,0
0,0,241.64,511.146666666667,752.786666666667,0,0,0,0,0
0,0,241.986666666667,511.16,753.146666666667,0,0,0,0,0
0,0,242.16,511.146666666667,753.306666666667,0,0,0,0,0
0,0,242.56,511.12,753.68,0,0,0,0,0
0,0,242.943333333333,511.12,754.063333333333,0,0,0,0,0
0,0,243.31,511.12,754.43,0,0,0,0,0
0,0,243.383333333333,511.12,754.503333333333,0,0,0,0,0
0,0,243.42,511.12,754.54,0,0,0,0,0
0,0,243.833333333333,511.17,755.003333333333,0,0,0,0,0
0,0,244.04,511.123333333333,755.163333333333,0,0,0,0,0
0,0,244.36,511.1,755.46,0,0,0,0,0
0,0,244.546666666667,511.13,755.676666666667,0,0,0,0,0
0,0,244.64,511.126666666667,755.766666666667,0,0,0,0,0
0,0,245.046666666667,511.12,756.166666666667,0,0,0,0,0
0,0,245.25,511.12,756.37,0,0,0,0,0
0,0,245.47,511.12,756.59,0,0,0,0,0
0,0,245.613333333333,511.1,756.713333333333,0,0,0,0,0
0,0,245.9,511.1,757,0,0,0,0,0
0,0,246.103333333333,511.12,757.223333333333,0,0,0,0,0
0,0,246.51,511.123333333333,757.633333333333,0,0,0,0,0
0,0,247.14,511.13,758.27,0,0,0,0,0
0,0,247.14,511.083333333333,758.223333333333,0,0,0,0,0
0,0,247.51,511.06,758.57,0,0,0,0,0
0,0,247.51,511.133333333333,758.643333333333,0,0,0,0,0
0,0,248.25,511.17,759.42,0,0,0,0,0
0,0,248.343333333333,511.13,759.473333333333,0,0,0,0,0
0,0,248.39,511.143333333333,759.533333333333,0,0,0,0,0
0,0,248.823333333333,511.17,759.993333333333,0,0,0,0,0
0,0,249.04,511.183333333333,760.223333333333,0,0,0,0,0
0,0,249.453333333333,511.19,760.643333333333,0,0,0,0,0
0,0,249.646666666667,511.1,760.746666666667,0,0,0,0,0
0,0,249.62,511.1,760.72,0,0,0,0,0
0,0,250.046666666667,511.13,761.176666666667,0,0,0,0,0
0,0,250.26,511.103333333333,761.363333333333,0,0,0,0,0
0,0,250.32,511.09,761.41,0,0,0,0,0
0,0,250.503333333333,511.076666666667,761.58,0,0,0,0,0
0,0,250.87,511.07,761.94,0,0,0,0,0
0,0,251.083333333333,511.13,762.213333333333,0,0,0,0,0
0,0,251.51,511.13,762.64,0,0,0,0,0
0,0,251.616666666667,511.13,762.746666666667,0,0,0,0,0
0,0,251.83,511.11,762.94,0,0,0,0,0
0,0,252.12,511.07,763.19,0,0,0,0,0
0,0,252.12,511.103333333333,763.223333333333,0,0,0,0,0
0,0,252.75,511.12,763.87,0,0,0,0,0
0,0,252.75,511.06,763.81,0,0,0,0,0
0,0,253.31,511.03,764.34,0,0,0,0,0
0,0,253.336666666667,511.13,764.466666666667,0,0,0,0,0
0,0,253.39,511.133333333333,764.523333333333,0,0,0,0,0
0,0,254.01,511.14,765.15,0,0,0,0,0
0,0,254.01,511.133333333333,765.143333333333,0,0,0,0,0
0,0,254.6,511.13,765.73,0,0,0,0,0
0,0,254.606666666667,511.1,765.706666666667,0,0,0,0,0
0,0,254.62,511.133333333333,765.753333333333,0,0,0,0,0
0,0,254.843333333333,511.2,766.043333333333,0,0,0,0,0
0,0,255.29,511.176666666667,766.466666666667,0,0,0,0,0
0,0,255.57,511.13,766.7,0,0,0,0,0
0,0,255.813333333333,511.156666666667,766.97,0,0,0,0,0
0,0,256.02,511.16,767.18,0,0,0,0,0
0,0,256.346666666667,511.14,767.486666666667,0,0,0,0,0
0,0,256.51,511.126666666667,767.636666666667,0,0,0,0,0
0,0,256.91,511.1,768.01,0,0,0,0,0
0,0,257.27,511.146666666667,768.416666666667,0,0,0,0,0
0,0,257.59,511.17,768.76,0,0,0,0,0
0,0,257.723333333333,511.14,768.863333333333,0,0,0,0,0
0,0,257.79,511.133333333333,768.923333333334,0,0,0,0,0
0,0,258.17,511.12,769.29,0,0,0,0,0
0,0,258.36,511.106666666667,769.466666666667,0,0,0,0,0
0,0,258.98,511.1,770.08,0,0,0,0,0
0,0,259.006666666667,511.1,770.106666666667,0,0,0,0,0
0,0,259.06,511.1,770.16,0,0,0,0,0
0,0,259.226666666667,511.01,770.236666666667,0,0,0,0,0
0,0,259.56,511.05,770.61,0,0,0,0,0
0,0,260.24,511.13,771.37,0,0,0,0,0
0,0,260.24,511.11,771.35,0,0,0,0,0
0,0,260.67,511.11,771.78,0,0,0,0,0
0,0,260.733333333333,511.11,771.843333333333,0,0,0,0,0
0,0,260.86,511.123333333333,771.983333333333,0,0,0,0,0
0,0,261.28,511.15,772.43,0,0,0,0,0
0,0,261.49,511.14,772.63,0,0,0,0,0
0,0,261.6,511.14,772.74,0,0,0,0,0
0,0,261.6,511.13,772.73,0,0,0,0,0
0,0,262.09,511.13,773.22,0,0,0,0,0
0,0,262.476666666667,511.22,773.696666666667,0,0,0,0,0
0,0,262.67,511.246666666667,773.916666666667,0,0,0,0,0
0,0,262.76,511.26,774.02,0,0,0,0,0
0,0,262.76,511.28,774.04,0,0,0,0,0
0,0,263.35,511.28,774.63,0,0,0,0,0
0,0,263.663333333333,511.38,775.043333333333,0,0,0,0,0
0,0,263.82,511.44,775.26,0,0,0,0,0
0,0,263.98,511.47,775.45,0,0,0,0,0
0,0,264.16,511.576666666667,775.736666666667,0,0,0,0,0
0,0,264.52,511.643333333333,776.163333333333,0,0,0,0,0
0,0,264.606666666667,511.67,776.276666666667,0,0,0,0,0
0,0,264.65,511.623333333333,776.273333333333,0,0,0,0,0
0,0,265.21,511.6,776.81,0,0,0,0,0
0,0,265.21,511.62,776.83,0,0,0,0,0
0,0,265.76,511.62,777.38,0,0,0,0,0
0,0,265.87,511.73,777.6,0,0,0,0,0
0,0,266.09,511.73,777.82,0,0,0,0,0
0,0,266.356666666667,511.74,778.096666666667,0,0,0,0,0
0,0,266.49,511.733333333333,778.223333333333,0,0,0,0,0
0,0,267.1,511.73,778.83,0,0,0,0,0
0,0,267.123333333333,511.73,778.853333333333,0,0,0,0,0
0,0,267.17,511.743333333333,778.913333333333,0,0,0,0,0
0,0,267.55,511.77,779.32,0,0,0,0,0
0,0,267.74,511.75,779.49,0,0,0,0,0
0,0,268.126666666667,511.71,779.836666666667,0,0,0,0,0
0,0,268.32,511.73,780.05,0,0,0,0,0
0,0,268.36,511.74,780.1,0,0,0,0,0
0,0,268.74,511.66,780.4,0,0,0,0,0
0,0,268.93,511.686666666667,780.616666666667,0,0,0,0,0
0,0,269.363333333333,511.74,781.103333333333,0,0,0,0,0
0,0,269.58,511.78,781.36,0,0,0,0,0
0,0,269.63,511.8,781.43,0,0,0,0,0
0,0,269.75,511.71,781.46,0,0,0,0,0
0,0,269.81,511.77,781.58,0,0,0,0,0
0,0,270.21,511.8,782.01,0,0,0,0,0
0,0,270.373333333333,511.92,782.293333333333,0,0,0,0,0
0,0,270.7,511.953333333333,782.653333333333,0,0,0,0,0
0,0,270.766666666667,511.9,782.666666666667,0,0,0,0,0
0,0,270.8,512.06,782.86,0,0,0,0,0
0,0,271.45,512.14,783.59,0,0,0,0,0
0,0,271.47,512.213333333333,783.683333333333,0,0,0,0,0
0,0,271.51,512.283333333333,783.793333333333,0,0,0,0,0
0,0,271.91,512.35,784.26,0,0,0,0,0
0,0,272.11,512.326666666667,784.436666666667,0,0,0,0,0
0,0,272.51,512.28,784.79,0,0,0,0,0
0,0,272.51,512.333333333333,784.843333333333,0,0,0,0,0
0,0,272.78,512.36,785.14,0,0,0,0,0
0,0,273.16,512.38,785.54,0,0,0,0,0
0,0,273.35,512.366666666667,785.716666666667,0,0,0,0,0
0,0,273.56,512.36,785.92,0,0,0,0,0
0,0,273.56,512.393333333333,785.953333333333,0,0,0,0,0
0,0,273.99,512.41,786.4,0,0,0,0,0
0,0,274.2,512.42,786.62,0,0,0,0,0
0,0,274.62,512.42,787.04,0,0,0,0,0
0,0,274.636666666667,512.45,787.086666666667,0,0,0,0,0
0,0,274.67,512.45,787.12,0,0,0,0,0
0,0,275.036666666667,512.38,787.416666666667,0,0,0,0,0
0,0,275.22,512.346666666667,787.566666666667,0,0,0,0,0
0,0,275.8,512.33,788.13,0,0,0,0,0
0,0,275.8,512.38,788.18,0,0,0,0,0
0,0,276.01,512.38,788.39,0,0,0,0,0
0,0,276.16,512.38,788.54,0,0,0,0,0
0,0,276.46,512.39,788.85,0,0,0,0,0
0,0,277.08,512.41,789.49,0,0,0,0,0
0,0,277.08,512.456666666667,789.536666666667,0,0,0,0,0
0,0,277.17,512.48,789.65,0,0,0,0,0
0,0,277.346666666667,512.513333333333,789.86,0,0,0,0,0
0,0,277.7,512.553333333333,790.253333333333,0,0,0,0,0
0,0,278.12,512.6,790.72,0,0,0,0,0
0,0,278.33,512.653333333333,790.983333333333,0,0,0,0,0
0,0,278.39,512.68,791.07,0,0,0,0,0
0,0,278.583333333333,512.753333333333,791.336666666667,0,0,0,0,0
0,0,278.97,512.78,791.75,0,0,0,0,0
0,0,279.356666666667,512.76,792.116666666667,0,0,0,0,0
0,0,279.55,512.8,792.35,0,0,0,0,0
0,0,279.583333333333,512.88,792.463333333333,0,0,0,0,0
0,0,279.6,512.893333333333,792.493333333333,0,0,0,0,0
0,0,280.21,512.92,793.13,0,0,0,0,0
0,0,280.256666666667,512.93,793.186666666667,0,0,0,0,0
0,0,280.35,512.93,793.28,0,0,0,0,0
